text,real
EL VOTO SE RESPETA Es ahora de poner las barbas en remojo toda la caterva de delincuentes que perpetraron el fraude electoral en favor de la Narco Luisa el narco valijero Ricardo Patiño y el resto de la narcoRC5 URGENTE ECUADOR A correr LADRONES de la Voluntad del Pueblo FISCAL DISPONE PERICIA AL SISTEMA INFORMÁTICO DEL CNE FRAUDE ELECTORAL,0
Ministro DeLaGasca llama iluso al presidente Noboa ¿Las tropas estarán en territorio o solamente se dedicarán a la formación a la especialización Eso es lo que tenemos que revisar precisamente respetando el derecho interno Aquí ya se ha creído lo decía el otro día que van a venir los Navy Seals a patrullar nuestras calles Yo no sería tan iluso en creer que una cosa así va a suceder Ya en pocos días empezarán a ver el efecto de hablar de tener asistencia internacional tener fuerzas especiales del exterior que entren a las zonas más difíciles como Nueva Prosperina como Durán como Puerto Bolívar como el Florón en Puerto Viejo como zonas como Chone como el Carmen San Lorenzo en Esmeraldas Vamos a tener ese apoyo y tenemos un plan organizado con nuestras fuerzas del orden con el Ministerio Interior con el Ministerio de Defensa con las Fuerzas Armadas con el CIES y asistencia internacional y apoyo internacional de fuerzas especiales,0
Ni siquiera asumió oficialmente y ya da vía libre a la delincuencia A todos los hermanos venezolanos que han sido deportados por Donald Trump serán bienvenidos a Ecuador en mi gobierno no exigiremos pasado judicial Luisa González Candidata a presidenta por RC5,0
Ecuador suma 20000 venezolanos a sus instituciones   Ecuador los recibe HERMANOS VENEZOLANOS 20000 PUESTOS DE TRABAJO en instituciones públicas Estamos aquí para resolver tus dudas Contactos 2 3814000  EL NUEVO ECUADOR,0
ESPERO ESTA NOTICIA SEA VERDAD POR EL BIEN DE LA DEMOCRACIA EN MUCHOS PAISES FInal para Rafael Correa EEUU lanza una orden de captura por múltiples crímenes en el país Dios míp y ahora quien podrá ayudarme maldición estoy en la Velga Bélgica tendrá que entregar a Rafael Correa o EEUU irá por el dijo el secretario de seguridad nacional de los EEUU,0
SOLO PARA IMBÉCILES NOBOA MANDO A SU BANCADA ADN NO APRUEBEN LA OFICIALIZACIÓN DEL DOLAR PROPUESTA POR LA ASAMB DE LA RC5 Esther Cuesta Santana LA RAZÓN ES K AL NO PASAR EN LA CONSULTA PARA DESPOTRICAR LOS SUELDOS Y DERECHOS LABORALES GRACIAS A LA ALERTA DE Rafael Correa  Comunidad NOBOA SIGUE EN DEUDA CON SU CLAN DE EMPRESARIOS Y EL ÚNICO CAMINO KE LE KEDA ES VOLVER AL SUCRE PARA TERMINAR CON LO KE EL A LLAMADO LOS TRABAJADORES ECUATORIANOS GANAN MUCHO ESTA ES LA Verdad  ACTUALIDAD noticias DESDOLARIZAR PARA BAJAR SUELDOS LUISA GONZÁLEZ Y SU PROPUESTA 2025,0
DANIEL NOBOA BAJARA LOS SUELDOS 215 Desde el 14 de Abril del 2025 Bajaran los Sueldos Basicos para todos los Ecuatorianos Y ahora florindos Sigan votando por Daniel Noboa te quedarás mitad de sueldo y las mujeres sin pensión alimenticia,0
CartaDeLuisa Esta LuisaGonzalezEc es francamente el colmo Ahora se ofrece el Ecuador para recibir delincuentes RC5 REVOLUCION CUDADAN Estimado compañero Presidente Nicolás Maduro El Ecuador vive un proceso electoral histórico donde nuestros mandantes pueden poner fin a la debacle de los últimos 8 años que nos ha sumergido en el miedo o revivir la patria de la mano de la Revolución Ciudadana el único proyecto político que ha gobernado con resultados para todos y todas Por eso estimado compañero Presidente de la República Bolivariana de Venezuela Nicolas Maduro hoy me dirijo a usted como candidata y próxima presidenta del Ecuador pues como parte de la Patria grande nuestras naciones deben estar unidas en esta lucha por un futuro sin subdesarrollo Mi patria querida el Ecuador vive un éxodo masivo como el que ha experimentado Venezuela y mi deseo y ofrecimiento formal a usted es una vez asumido el poder el próximo 24 de mayo tomar todas las decisiones necesarias para viabilizar la llegada acogida y nacionalización si así lo requieren de todos los hermanos y hermanas venezolanos que lleguen al Ecuador especialmente aquellos que son brutalmente expulsados de los Estado Unidos de Norte América tras las radicales políticas del Presidente Donald Trump Como Presidenta del Ecuador podré vía Decretos Ejecutivos dictar la política internacional y migratoria y adicionalmente colegislar con la bancada de la Revolución Ciudadana que es hoy la primera minoría en la Asamblea Nacional La visión de la Revolución Ciudadana y nuestro líder histórico Rafael Correa ha sido siempre la de acoger a los migrantes sin restricciones Durante nuestro exitoso Gobierno de 2007 a 2017 se aprobó la Ley de Movilidad Humana se retiró las injustas exigencias para el ingreso de ciudadanas extranjeros promoviendo así la ciudadanía universal Como la próxima presidenta de los ecuatorianos quiero y sueño con una Patria grande donde recibamos a nuestros hermanos venezolanos porque vamos a crear oportunidades para todos y todas Las naciones progresistas debemos hoy estas unidas y fuertes para enfrentar la restauración neoliberal y lo mejor será combatirla con ciudadanos acogidos que sostengan nuestros gobiernos ¡Ellos son el miedo y nosotros somos la esperanza Luisa González Presidenta de la Revolución Ciudadana 09 de marzo de 2025,0
Noboa acaba de separar de la campaña electoral a su candidata a vicepresidente,0
Desde que Rafael Correa se dedicó a la política ingresaron los narco dólares del narcotráfico y terrorismo para financiar las campañas del partido vinculado a la delincuencia organizada de la Revolución Ciudadana 03052025 ENCUENTRAN EN CASA DE CAPO DINERO PARA CAMPAÑA DE RC5 CIENTOS DE MILES DE DÓLARES EN FUNDAS CLASIFICADAS PARA CARAVANAS AFICHES ARTISTAS Noticia en desarrollo,0
Las bases de CONAIE y Pachakutik le respaldamos al compañero Iza en el apoyo a Luisa Rechazamos la venta del campo Sacha,0
Les prometió y no les cumplió jejeje EN NOBOA NO SE PUEDE CONFIAR Estoy arrepentida haber defendido a Noboa a Lucio le negó el Ministerio de defensa y a mi el del ambiente VIERNES Sin quejas ANDREA GONZÁLEZ CANDIDATA PRESIDENCIAL POR PSP 10022025 OPCIÓN 2025,0
ATENCIÓN Daniel Noboa aprueba a reducción de sueldos para profesores doctores militares y policías El dólar es el culpable de que el país no sea competitivo LA CULPA ES DEL DÓLAR,0
Felizmente La Conaie y Pachakutik tienen líderes que defienden al pueblo indigena Para un mejor vivir Señora Luisa González Vamos juntos por una patria dónde brille la verdad la justicia el respeto a las leyes y la libertad,0
ARCHIPIELAGO EN PELIGRO MILITARES DE EEUU ESTÁN EN GALÁPAGOS ECUADOR TRAS ACUERDO CON NOBOA PARA PRUEBAS DE GUERRA,0
URGENTE  MINISTRA DE TRABAJO IVONNE NUÑEZ CONFIRMA REDUCCIÓN DE SALARIOS POR PRESIÓN MIGRATORIA ECUADOR TIENE EL SEGUNDO SUELDO MÁS ALTO DE LA REGIÓN NECESITAMOS SER MÁS COMPETITIVOS CON UN SALARIO QUE LAS EMPRESAS PUEDAN PAGAR REBAJA DE SUELDOS,0
URGENTE CORREA CON LAS DECLARACIONES DE LUISA GONZÁLEZ ESTÁ INDIGNADO POR POSIBLE TRAICIÓN Rafael Correa ante las declaraciones de leonidas Iza refiriéndose a que el expresidente no será quien gobierne si gana Luisa González este ha reaccionado indignado con su propia candidata Según fuentes oficiales Rafael Correa deja entrever que siente desde ya la traición de Luisa lo que está llevando a sus seguidores a recordar la traición de Lenin Moreno y originando aires de desconfianza en su candidata de RC5 Luisa no puede desconocer mi liderazgo que no se olvide que sin mi ella no es nadie,0
ATENCION Bukele advierte el peligro de traer tropas extranjeras BUKELE ADVIERTE A ECUADOR EL PELIGRO DE TRAER TROPAS EXTRANJERAS,0
VISTAZO ESCÁNDALO POR LA ADAMBLEÍSTA ADRIANA GARCÍA DE ADN RECONOCE QUE ES CUÑADA DE FITO FITO VINCULADO CON NOBOA,0
Si tienes créditos en el banco …no me quiero reír pero quedarás más endeudado q nunca OJO … cuidado… no quiero verte llorando y culpando a tu Gobierno Así q piénsalo… solo te lo cuento tu veraz Guerra avisada no hay muertos🤪  ¿QUE SIGNIFICA DESDOLARIZAR DE FORMA ORDENADA Es aberrante la propuesta del Sr DIEGO BORJA candidato a la Vicepresidencia de la República binomio de la Sra LUISA GONZALEZ candidata oficial del CORREISMO que propone DESDOLARIZAR DE MANERA ORDENADA Para el candidato correista significa que con dólares en los bolsillos estamos desordenados y él propone DESDOLARIZARNOS ORDENADAMENTE a buen entendedor propone en su orden ¡QUITARNOS LOS DÓLARES de nuestros bolsillos Propone 1 Hacer HUMO los sueldos de los trabajadores del sector público y del privado que ganamos en dólares 2 El candidato del correismo propone DESDOLARIZAR la pensión de los JUBILADOS en consecuencia los jubilados tendrán un recorte en la pensión jubilar al DESDOLARIZAR ORDENADAMENTE 3 De darse la DESDOLARIZACIÒN ORDENADA que propone el candidato correista las deudas contraidas en DÓLARES nos liquidarían o nos aniquilarían a quienes hemos adquirido un vehículo o una vivienda en dólares porque el no tener dólares con que pagar y ganar una moneda de inferior valor al DOLAR perderíamos los bienes adquiridos 4 Con la DESDOLARIZACION ORDENADA que propone el Candidato Correista pasaríamos de la pobreza a la miseria al igual que Venezuela con una moneda HIPERDEVALUADA Dr Narcilo Villavicencio Maldonado FAVOR COMPARTIR HASTA EL ÚLTIMO RINCON DEL ECUADOR Y DEL  MUNDO SI ES PRECISO DIEGO BORJA SALIR ORDENADAMENTE DE LA DOLARIZACIÓN,0
Esta mujer es la anticristo hasta La Alondra se queda sin palabras escuchar a este demonio de Luisa dice literal el estado será encargado de financiar la Transición de Género de los Niños y Jóvenes Transexuales Así es nosotros ya construimos un país para todos por lo que como gobierno hemos decidido que el Estado será el encargado de educar desde la primaria sobre identidad de género El Estado será el encargado de financiar la transición de género de los niños y jóvenes transexuales porque sabemos la importancia de tener un Ecuador unido,0
César Umajinga asambleísta de ADN que tramitó ilegalmente el archivo del juicio de la narcofiscal Diana Salazar confieza en vivo que extorsionaba con 14 mil dólares al alcalde de Pujilí urgente Asambleísta de ADN confiesa en vivo el cometimiento de un delito penado por la ley y perdonado por Diana Salazar,0
PACHAKUTIK DECIDE NULO,0
Si vas a un mercado a hacerte el humilde por lo menos pon buena cara pues cartón hpta La Hora QUITO Noboa visita mercado luego de que prohibieran su figura de cartón,1
EL CNE NOS DEBE UNA EXPLICACIÓN COMO SE INGRESA CARTONES DE VOTOS POR LA PARTE TRASERA DEL EDIFICIO DEL CNE,0
destacar Que lebante la mano los que desean cobrar menos su sueldo Ivonne Núñez Daniel Noboa hace bien en bajar los sueldos a los ecuatorianos Ministra de Trabajo de Noboa Que levante la mano los que desean cobrar menos su sueldo ¿Por qué lo que dice el presidente que hay que bajar el sueldo de los ecuatorianos es correcto Debido a la masiva entrada de migrantes venezolanos al Ecuador ocurrida en estos días los cuales comúnmente cobran su trabajo bastante menos que los ecuatorianos debemos reducir los salarios del Ecuador para poder ser competitivos con ellos,0
ALGUNA OTRA DUDA NO DIJE YO QUE UNO LOS MENORES HIZO UNA SEGUNDA LLAMADA Y DEBIÓ SER INVESTIGADO EL BUEN SAMARITANO  AHORA LOS MILITARES SON CULPABLES DE DOS DELITOS Y DEBEN PAGAR CON TODO EL PESO DE LA YA QUE ESTA ES PARA TODOS Y ESTOS SON MAL PROCEDIMIENTO AL MOMENTO DE LA DETENCIÓN DE LOS MENORES Y HOMICIDIO CULPOSO ATTE DR GIOVANNI JARAMILLO LINO ATENCIÓN PUEBLO SALE A LA LUZ PUBLICA PUBLICA LOS ROSTRO DE LOS ASESINOS DE LOS 4 NIÑOS DE LA MALVINAS POR ORDEN DEL CRIMINAL RAFAEL CORREA MALDITO SEAS RAFAEL CORREA EN TODO TUS 10 AÑO DE GOBIERNO FUISTE UN CRIMINAL PUEBLO ECUATORIANO DESPIERTA ESA ORGANIZACIÓN POLÍTICA DE LA ROS SONUNDS MARCOS CRIMINALES Y ESTÁN A FAVOR DE LOS DELINCUENTES POR LO TANTO EN ESTAS ELECCIONES DIGANOLES NO EN LAS URNAS MUN SOLO VOTO Y VAMOS POR EL CAMBIO VOTANDO TODO ADN EN PLANCHA EL CORREISMO NUNCA MÁS Atención pueblo ecuatoriano sale a las luces los asesinos de los cuatro niños de la Malvinas el correísmo nunca más Nuestra misión era una sola descubrir la verdad tras el crimen más polémico del Ecuador el asesinato de los cuatro niños Un testigo anónimo decidió hablar para nuestro medio El denunciante nos dice sé de los hechos y quiero decir las cosas tal y como han pasado con los niños de las Malvinas Empieza la entrevista El sujeto quien acabó con la vida de los chicos es Orfelio Cervantes más conocido como Alias El Gato Y aquí todo Tauri lo sabe solo que prefieren callar por el temor a represalias Si ellos descubren quién habla es asesinado A los niños los militares los dejaron acá en Tauri botados y Junior Tómala es quien prestó el teléfono para que los chicos realicen una llamada Y pocos minutos después él mismo fue quien se los entregó a la mafia conformada Dani Aguirre ñato y Orfelio Cervantes Luego estos criminales los llevaron en motocicletas hasta el puente donde fueron llevados en canoa Ahí es que Orfelio Cervantes acabó con la vida de los cuatro niños con fusil mientras los otros fueron cómplices porque los ayudaron a calcinarlos A los niños los mataron porque Orfelio pensaba que eran de banda contraria Ya como ellos eran raza negra y eso acá en Tauri no hay A Orfelio nadie le dio la orden de matarlos Por eso anda huyendo Orfelio rompió los códigos de la mafia quien pertenece al grupo terrorista Las Águilas Todo Tauri sabe que él fue quien asesinó a los chicos comenta el testigo Según el testigo hasta incluso se metieron militares a Tauri a preguntar por él Pero no dan con su paradero porque anda escondido y aún no sabe dónde Los militares también son culpables por dejarlos acá comenta el testigo Pero quien los mató fue el gato y Dani Aguirre fue quien los prendió fuego Antes que encontrarán a los niños hubo una batida de militares que andaban preguntando por Orfelio Cervantes aquí en el pueblo Estaban buscando por todos lados A raíz de estas intervenciones fue capturado alias Bocana quien les dijo dónde estaban los cuerpos a las autoridades para que así lo dejaran libre Según el testigo confirma que incluso hay un vídeo donde se ve cómo los mataron pero no los quieren pasar Orfelio el sicario de Tauri es quien habría acabado con la vida de los chicos Según el testimonio el último niño de 11 años lloraba y suplicaba para que no lo maten Fue el último en ser asesinado,0
Vea eso   Maduro agradece a DanielNoboaOk por recibir a 100 mil venezolanos deportados de EEUU por Trump y por regularizar a 90 mil más   En Ecuador no hay empleo  tremenda crisis de inseguridad nuestros migrantes regresan sin oportunidades y con cadenas  y el pelmazo de Noboa va a joderle más al país por obedecer sin chistar a su patrón  🤬🤬 Por eso y más NoboaNuncaMás  SEGÚN DECRETO 370 SE REGULARIZARÁ A LOS VENEZOLANOS RESIDENTES EN ECUADOR Este presidente desea expresar también que más allá de las profundas diferencias que tenemos con el presidente Novoa reconoce la voluntad del gobierno ecuatoriano expresada en el decreto 370 que regulariza a los venezolanos residentes en Ecuador Aplaudimos también la decisión de recibir a nuestros compatriotas expulsados de Estados Unidos país que ha impuesto los bloqueos y sanciones a Venezuela y ha generado la migración de venezolanos hacia su país y a otros de la región,0
urgente mas detalles y videos que demuestran las irregularidades en el día de la votación del 9 de Febrero noticias ebicamacho elecciones2025ec noboanuncamas youtubebeQJOqn FRAUD MÁS IRREGULARIDADES ELECCIÓN A FAVOR DE NOBOA,0
ECUADOR DIANA ATAMAINT DIRECTORA NACIONAL DEL CNE Y MARIO RUANO COORDINADOR PROVINCIAL DEL CNE EL ORO PRESENTARON SU RENUNCIA 140225,0
Psst Hey LEONIDAS IZA despierta se te están comiendo el fiambre los ponchos dorados te están bajando la miel para las hormigas MIENTRAS IZA SE DUERME EN LOS LAURELES EL GOBIERNO LES REPARTE MINISTERIOS A LOS PONCHOS DORADOS,0
Así es Sr Nebot a recuperar nuestro país VAMOS TODOS ECUADOR NEBOT SÉ UNE A LUISA GONZÁLEZ I DICE YO NO TRAICIONO A MI PUEBLO TENEMOS QUE UNIRNOS TODOS PARA SALVAR AL ECUADOR DE LAS MANOS DE ÉSTOS MAFIOSOS,0
LA CHEQUERA COMENZÓ A COMPRAR CONCIENCIAS Ex líderes indígenas apoyarán a Noboa  así lo están expresando en sus redes sociales  Ponchos dorados APOYARáN A NOBOA,0
TENEMOS A NUESTRAS GLORIOSAS ⁦FFAAECUADOR A NUESTRA ⁦PoliciaEcuador SOLO NOS FALTA LA DECISIÓN DEL SR PRESIDENTE PARA INTERVENIR Y AISLAR AL CNE MIENTRAS DURE LA INVESTIGACIÓN VAMOS CON LA FISCALÍA Y HAGAN TODO EN ORDEN QUE EXISTA LA JUSTICIA EN LAS ELECCIONES Soy el almirante Jaime Vela Erazo jefe del Comando Conjunto de las Fuerzas Armadas Junto a mí se encuentran el señor Secretario de la Administración Pública la señora Ministra de Gobierno e Interior el señor Ministro de Defensa Nacional y el señor Comandante General de la Policía Nacional Los sucesos de hoy son la muestra de que las acciones y decisiones emprendidas por el Gobierno Nacional afectan gravemente las estructuras criminales y como respuesta han desatado una ola de violencia para atemorizar a la población Para ello han cometido actos sangrientos y sin precedentes en la historia de la nación Pero a pesar de su brutal maldad este intento fracasará El señor presidente de la República Daniel Novoa Asín a través del decreto ejecutivo número 111 nos estableció una misión muy clara A partir de este momento todo grupo terrorista identificado en el mencionado decreto se ha convertido en un objetivo militar El presente y el futuro de nuestra patria está en juego Y ningún acto de terror nos hará claudicar No vamos a retroceder ni a negociar El bien la justicia y el orden no pueden pedirle permiso ni agacharle la cabeza a terroristas Estamos actuando con firmeza y contundencia en contra de todo intento de desestabilización y caos que se pretende realizar dentro del territorio nacional Pueblo ecuatoriano esta lucha dará sus triunfos con el apoyo de todos y cada uno de ustedes Hacemos un llamado patriótico Juntos hagamos flamear nuestro sagrado tricolor Tengan la plena convicción de que sus Fuerzas Armadas y Policía Nacional cumpliremos con nuestro juramento de defenderlos con nuestras vidas si fuera necesario ¡Venceremos ¡Viva el Ecuador Somos Conectados TV Ecuador y conectamos contigo,0
 Atención  En su declaración preliminar la Misión de Observación Electoral de la Unión Europa repasa que para la jornada del 9 de febrero se detectaron puntos de preocupación como la falta de licencia sin sueldo la inseguridad y la desconfianza en las instituciones electorales “No podemos ignorar que la decisión del Presidente de no solicitar licencia así como las ausencias temporales han generado un gran debate” dice Gabriel Mato jefe de la Misión De forma satisfactoria y eso ha sido tarea de todos Pero evidentemente no todo ha sido fácil Llegábamos a la campaña a este proceso con incertidumbres con riesgos con inseguridades con acusaciones de todo tipo con cierta desconfianza en los órganos electorales y judiciales y en un escenario realmente complejo y muy polarizado y además con un clima de violencia sobrevolado especialmente en determinadas partes del país También nos encontramos con decisiones que sin duda alguna han sido controvertidas y objeto de preocupación No podemos ignorar que la decisión del presidente de no solicitar la licencia para que se refiere la constitución y el código de la democracia así como el solicitar ausencias temporales por parte mayor ha generado un gran debate durante toda la campaña Constatamos con satisfacción que la libertad de expresión y de prensa ha sido generalmente respetada y sin limitaciones dignas de mención Por el contrario creemos que si bien hay una estricta regulación en cuanto a la publicidad política en la prensa tradicional digital las redes sociales adolecen de una regulación más efectiva para evitar la desinformación y garantizar la equidad siendo necesario un mayor control de los gastos con mecanismos que garanticen que los límites establecidos se cumplen realmente,0
Comunicado  de José Pepe Mujica al pueblo ecuatoriano EL ECUADOR NO PUEDE VOTAR POR ALGUIEN QUE DICE QUE TU SALARIO ES ALTO PORQUE TE LLEVARAN A LA ESCLAVITUD OTRA VEZ PEPE MUJICA,0
Bukele en rueda de prensa dijo que si Luisa Gonzales gana ayudará en seguridad al Ecuador ,0
Es de aplaudir la fuerza de Andrea Gonzalez una mujer inteligente una mujer valiente AndreGonzalezNa Me siento feliz con mi ubicación entre 16 pero que Luisa esté en segunda vuelta siento vergüenza ajena por mi país ANDREA GONZÁLEZ CANDIDATA PRESIDENCIAL POR PSP 10022025,0
URGENTE MINISTRA DE NOBOA IVONNE NUÑEZ ANUNCIA REDUCCIÓN SALARIAL EN CONTEXTO DE MOVILIDAD HUMANA VENEZOLANA En atención a la actual coyuntura económica y laboral del país la Ministra Nuñez ha anunciado un ajuste en la política salarial considerando el impacto de la movilidad humana en diversos sectores productivos Durante una comparecencia oficial la Ministra explicó que la llegada de trabajadores migrantes en especial de nacionalidad venezolana ha generado cambi,0
Audio filtrado Con insultos tratan los Popoa a los pobres José de la Gasca ministro de Gobierno de Popoa insulta a nuestros hermanos indígenas ¿Qué diran los hermanos de la serranía ecuatoriana ante estos insultos Se filtra audio de ministro de Noboa José de la Gasca insultando y despreciando a los indígenas después de no ganar elecciones en primera vuelta LosCorruptosSiempreFueronEllos Daniel a los indígenas no los necesitamos en primera menos los vamos a buscar en segunda vuelta Lo importante es que ellos vengan a buscarnos a nostros y ahí les vamos a dar alguna sobra para que no jodan,0
Diana Atamaint es la jefa de campaña de Daniel Noboa Luisa González,1
Compañeritos al momento de votar por Luisa González hagan 2 rayitas en la papeleta así nos darán el doble de votos al momento del conteo,0
Noboa dijo que espera que su campaña de cartones y TikTok les haya mostrado que es el mejor presidente del mudno,0
Eugenio Derbez y un mensaje para los jóvenes voten por favor este es el país en que vivirán NosGobiernanDelincuentes Últimamente he estado leyendo y escuchando que según datos oficiales los jóvenes son los que menos votan los que menos participan en las decisiones de este país Y es absurdo Es absurdo porque este es el país que se les va a quedar a ustedes los jóvenes Por eso tienen que votar para ser escuchados Yo te pregunto a ti joven ¿estás conforme ¿Estás a gusto con los niveles de violencia de inseguridad de pobreza de desigualdad ¿Estás harto de la corrupción de tener que pagar derecho de piso de la impunidad de saber que la ley no te defiende del desabasto de medicinas de no tener un sistema de salud decente de la escasez de agua de los apagones de que te mientan etc etc etc Por lo que más quieras vota Si en las elecciones pasadas votamos por desesperación y no nos gustó pues echemos para afuera Por favor vota decide haz de escuchar,0
IC  ‼ Annabella Azín candidata a la Asamblea criticó al Gobierno actual es decir a su hijo Cuestionó que actualmente hay menos se Ecuador ahora es un país donde existe menos seguridad muchas más necesidades en el sector de salud falta de cupo para las universidades abandono adicciones en niños eso no existía antes ANNABELLA AZÍN MADRE DE DANIEL NOBOA 06022025,0
¡NOBOA ARREMETE CONTRA LAS PELUQUERÍAS Ahora tienen que sacar licencia ambiental para poder funcionar debido a que usan químicos que tienen los tintes y tratamientos capilares El Presidente Daniel Noboa decretó regular el sector de la belleza Las peluquerías deberán pagar permisos ambientales para utilizar productos químicos como tintes y tratamientos capilares Las licencias tendrán un costo anual de 1200,0
HAY QUE DARLES UN RESPIRO A LAS EMPRESAS DANIEL NOBOA PODRÍA BAJAR LOS SUELDOS DE TRABAJADORES PARA APOYAR A EMPRESARIOS Noboa culpa a los altos sueldos de los ecuatorianos por la escasez de empleo El presidente de Ecuador Daniel Noboa afirmó que el elevado costo básico que perciben los trabajadores está frenando la creación de empleo en el país Durante una entrevista en Radio Centro Noboa manifiesta que “Laboralmente es difícil por qué tenemos el segundo salario básico más alto de Latinoamérica” “Las empresas se ven obligadas a recortar puestos de trabajo para poder sostenerse por los sueldos altos que no permite competir con otros países” Expertos manifiestan que estas acciones violan toda norma de derechos laborales ya que inducen a la explotación laboral 06022025 NOTICIAS ESTAMOS BUSCANDO LA FORMA DE DARLES UN RESPIRO A LAS EMPRESAS YA QUE EL SUELDO DE LOS TRABAJADORES ES MUY ALTO PARA QUE SIGAN OPERANDO EN ECUADOR REDUCCIÓN DE SUELDOS,0
Luisa González habla sobre la construcción de una cárcel en Riobamba Hemos llegado a un acuerdo para construir una nueva cárcel en Río Bamba con el fin de traer a todos los presos de la región a esta ciudad Así también vamos a incluir un impuesto para cuidados de las personas privadas de libertad para que gocen de buenas condiciones Finalmente traeremos de vuelta la la tabla de consumo donde vamos a legalizar el consumo responsable y de fácil acceso de estupefacientes entre la ciudadanía Esta es la patria que queremos traer de vuelta,0
SÍMBOLOS N4RCOS EN LA CAMPAÑA DE LA RC5,0
Ya saben lo que nos espera con este cartón 290125 DANIEL NOBOA SUBIRÍA A 18 EL IVA PARA FINANCIAR EL NUEVO PLAN FÉNIX,0
ATENCIÓN Varios usuarios han expresado su malestar por los repentinos cortes de luz que se han originado a nivel Son pequeños cortes pueden ser de 30 4 horas este mes No tenemos más hidroeléctricas ni dinero para construir deben ahorrar energía 04022025 Presidente Noboa se manifiesta respecto a los cortes generados a nivel nacional el día de hoy,0
se llega a descubrir que las FFAA son las encargadas por orden presidencial de llevar y cuidar cargamentos de banano a los puertos y de impedir que nadie tope los cargamentos misteriosos de banano que va a países europeos graves sospechas de apoyo militar,0
El ex Presidencia de Ecuador OswaldoHurtado quien el Correismo no es santo de su devoción dice A Daniel le urge ganar en primera vuelta por todos los procesos penales que tiene en su contra🤷‍ Pero¿Ganar en Primera Vuelta LuisaGonzales Quizá DanielNoboaAzin 🤦‍ Que buen chiste seguro lo dijo Cedatos  Autor EbiCamacho A Daniel Noboa le urge ganaar en primera vuelta por todos los procesos penales que tiene en su contra y la única manera es el fraude porque favorito NO es OSWALDO HURTADO Enemigo declarado de Correa,0
por fin sacaron a la amiga de Daniel Noboa  ahora si Luisa Gonzales Presidenta del Ecuador  ATAMAINT CABRERA Y VERDESOTO DESTITUIDOS POR EL TCE,0
urgente Si habrá más apagones este 2025 menciona El Consejo Consultivo de Ingenierías y Economía Esto debido a que las inversiones que ha dicho Noboa son una mentira de campaña electoral,0
Habrá trabajo para 20000 venezolanos y tú Ecuatoriano que esperas de NOBOA 7000 venezolanos ingresan al país por día Noboa anunció que recibirá a unos 450000 en total PILAS SERVIDORES PÚBLICOS Y DE EMPRESAS PARTICULARES DANIEL NOBOA QUIERE,0
Vota por Danielito todo 7 para que siga dando trabajo a nuestros hermanos venezolanos en el sector públicomientras túcon doble maestría te toca cantar en los buses por par de monedas El problema no es Daniel Noboani ningún político ladrónmafiosoeres túque sabiendo lo que sonvotas por ellos 🤮🫏 NOTICIAS Acuerdo entre Daniel Noboa y Edmundo González asigna 20000 plazas de trabajo en instituciones públicas para venezolanos en Ecuador TRABAJO PARA VENEZOLANOS,0
Lo dicho se agarró de Fito ¡BINGO El teatro para los mas PENDEJOS está hecho Disfruten florindos como éste cuentero se burla de ustedes Ya lo tenían preso hace 8 meses Porque te lo prometimos Ecuador y las promesas no son para romper sino para cumplir Me han informado que nuestras fuerzas del orden han dado con la guarida de alias Fito No negociamos con terroristas eso quedó en el viejo país ElNuevoEcuadorResuelve,0
No es un hecho aislado habrian mas desaparecidos por la dictadura así lo dice el relator de los derechos de los Niños,0
Ecuador no está incluido en la lista de países afectados por las deportaciones ordenadas por Donald Trump En dicha lista figuran Brasil Honduras Guatemala México India Haití El Salvador China Venezuela y Pakistán URGENTE ECUADOR FUERA DE LA LISTA DE PAÍSES CON DEPORTACIONES MASIVAS ORDENADAS POR TRUMP,0
DILE NO AL CORREISMO CORRPTO Vamos a REVIVIR LA TABLA DE CONSUMO LUISA GONZALEZ 2025,0
Si no me sigues eres Novoista‍ A ganar este 9 de febrero por un mejor Ecuador  🤍 todo5 Bukele en rueda de prensa dijo que si Luisa Gonzales gana ayudará en seguridad al Ecuador,0
Esta revelación es repugnante pagar 1 millón de dólares para estar en la investidura de un presidente sea de cualquier país que sea y que ese dinero sea tan mal gastado y aquí en el Ecuador la gente sin empleo sin medicinas en los hospitales y pagando vacunas a extorsionadores Me da asco y vergüenza de tener a un presidente con tanta baja autoestima mentiroso y con una desfachatez sin límites NoboaNuncaMás LuisaPresidenta En un evento histórico Donald Trump ha sido investido como el presidente número 47 de los Estados Unidos en una ceremonia que tuvo lugar en el Capitolio de Washington DC Entre los invitados se encontraban el presidente Joe Biden y la primera dama Jill Biden así como los expresidentes Barack Obama George W Bush y Bill Clinton acompañados por sus esposas Algo que llamó particularmente la atención fue la presencia del presidente de Ecuador Daniel Novoa acompañado de su esposa Lavinia Balbonesi Lo curioso es que Novoa no era un invitado formal de la ceremonia sino que se reveló que pagó un millón de dólares sí que estableció el Partido Republicano para garantizar que ciertas personas o personalidades pudieran ocupar las primeras filas del evento situación que causó mucha polémica por la crisis de pobreza y de crecimiento económico que vive su país Ecuador,0
urgente Donald Trump se pronuncia sobre gobierno de Ecuador Trump dijo que Noboa tiene vínculos con el ‘narco’,0
 NOBOA SUBIRÍA EL IVA AL 17 SEGÚN EL ÚLTIMO BOLETÍN SOBRE EL ACUERDO CON EL FMI,0
